0,2025;;;;;
900,2;;;;;
1050,2;;;;;
1200,3;;;;;
1350,3;;;;;
1500,3;;;;;
1650,3;;;;;
1800,3;;;;;
1950,4;;;;;
2100,4;;;;;
2250,4;;;;;
2400,4;;;;;
2550,4;;;;;
2700,5;;;;;
2850,5;;;;;
3000,5;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
